place_id,name,types,overview,address,location,phone,website,price_level,rating,reviews
ChIJdaSs5CK_QIYRE4los34KzVg,The Grove,"restaurant,food,point_of_interest,establishment","An airy, modern interior sets the stage for a rustic menu featuring salad, steak & sandwiches.","1611 Lamar St, Houston, TX 77010, USA","{'lat': 29.7527193, 'lng': -95.36039869999999}",(713) 337-7321,http://thegrovehouston.com/,2,4.3,"Appetizer was the bread and blue crab corn fritters. The fritters were tasty. Nice outside. Excellent chunks of crab. I liked the sauce for them as well. The kale salad and red fish was great. The fish was cooked perfectly. The fried potatoes salad was a surprise hit. I’ve never seen that item on a menu. My friend got the wedge salad. She loveddd it. Service was amazing as well. Definitely want to go back!,Our experience was excellent, we had a nice window seat and the restaurant was open and airy. We ordered the summer Burratta with focaccia bread and it was very refreshing. Very enjoyable with an amazing vinaigrette dressing. The steak was cooked perfectly and full of flavor. We loved the fact that the oysters were large and full of flavor. Stir fry shrimp had the perfect level of spice it doesn’t come too spicy but you can always add more. The restaurant was kind enough to send us a slice of cake for our anniversary as well. I also have nothing but good things to say about our waiter, Rick. Thanks for your suggestions and taking the time to explain pairings with us.,Food and service was great. Only issue is that it’s incredibly overpriced. $8 to add 1/2 an avocado to a salad. Also, they charge for substitutions, even if they are they same price. $2 substitution fee for green beans instead of asparagus. $2 fee for regular mashed potatoes instead of fried potato salad. This is on top of the $46 price for a filet.
If you want to feel extremely nickel and dimed, this is the place to go.,Fantastic food, great atmosphere, and amazing service! Our waiter Rick P. went above and beyond his duties! An all-around wonderful experience.,This place was excellent
The food was amazing and the ambience is stellar.  We will be back soon and often.  Loved the dress code and the staff's alertness. We had a fantastic time. We were close enough to the Beyonce event that we watched the drone show. You can't beat that. We attended a friend's wedding reception here and it did not disappoint. 👏🏿"
ChIJ0Ws6SCO_QIYR87TGtHF51T0,Salata,"meal_takeaway,restaurant,food,point_of_interest,establishment","Counter-serve chain offering made-to-order salads featuring signature dressings, plus wraps & soups.","1200 McKinney St #339, Houston, TX 77010, USA","{'lat': 29.7546314, 'lng': -95.3622553}",(713) 739-9000,https://www.salata.com/?y_source=1_MTI2NTA5NjYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,2,4,"It's Salata, so you know what you're getting. However, they like to pack your salads very light here. I told one of the servers that I want another scoop to some of the veggies, and then she told me that if it gets too heavy she'll charge me. However, once everything was done, there was a huge pocket of air in my salad container. She didn't fill her scoops when making my salad, and when making my salad she was speaking spanish to her coworkers, making snarky comments about how, ""Look at this guy, he likes a lot of olive oil"".
Meanwhile, she stops looking at me completely, talks to her coworker, while pouring olive oil into the salad, and completely ignoring me while I'm telling her to stop pouring the olive oil. I'm never coming here again.
If you want a tastier salad, go to the third floor of this building and make a salad at Leaf & Green. It's more expensive, but I don't have to deal with bad service there like I do here.,First, I love Salata. I came here for lunch because the one I normally go to (in the Pennzoil building) was closed. This location is about a 10 minutes away from my job and it was definitely worth the walk! Will be back!,Convenient easy make your own salad place. In a mall food court which is a little hard to navigate but not Salata’s fault!,Good salads but wish there was better parking.,I should have the reviews first before going.  I love salata, this location is the worst.   I had so many old (changing colors) stems I picked out of my salad this was a first.  They kept the bacon on the counter behind the actual salad bar.  I ask the server if she gave me bacon - maybe a 1/4 of a teaspoon for a large salad if that.  Had me while she filled some bags of chips."
ChIJfy2iBDm_QIYRaT8pT9Hax8Q,Salata,"restaurant,meal_takeaway,food,point_of_interest,establishment","Counter-serve chain offering made-to-order salads featuring signature dressings, plus wraps & soups.","500 Dallas St T-21, Houston, TX 77002, USA","{'lat': 29.75770919999999, 'lng': -95.3706991}",(713) 739-9009,https://www.salata.com/?y_source=1_MTI2NTA5NjUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,2,3.9,"Amazing custom salad buffet for a great price. High-quality ingredients and 100s of salad combinations!!,It was fine. Fast. I ordered online and ordered shrimp on my salad (a huge salad) and they have me 5 little baby shrimp. My salad is just lettuce with 4 slivers of cucumber, maybe 4 tiny squares of tomato, and a tablespoon of cheese (I ordered extra feta).I crumbled my pita chips on top because it's a sad excuse for a salad. I paid $15 for this and I could have gotten a better salad at subway, which is usually a last resort. Yikes.,I used to really enjoy this place, until today when I found worms in my salad. Will most definitely not be coming back.,I use to love ordering salad from here, my go to place. Once I started going here the portion of toppings is ridiculous & the drop in shrimp amount I receive is even crazier. For the price, I expect a little more for what I’m paying. Id def rather go elsewhere & get my money’s worth,This place is pretty good when you walk in and order but they didn’t do my online order. I kept telling the guy at the register that my order wasn’t done but he kept arguing/not listening to me. I told him orders due after mine were ready and I ordered over an hour ago but he kept saying they’re busy and the time gives you 15min pickup but that’s inaccurate. I told him it gave me 30min and it was 30min past the 30min due time. He wouldn’t listen. Please have your new guy at the register listen to customers. I think he would have let me stand there for a long time had I not went up to the lady tossing the salads and told her what was going on. They started my order after I let her know. When I gave the guy a heads up that they forgot my order and that I was trying to let him know, he didn’t say a word and avoided eye contact. I guess I should’ve known he’d ignore me, considering he didn’t listen at first.

Overall the salads are really good and I love the herb vinaigrette dressing."
ChIJ_UDMqGG_QIYRl8DAIeQ17TU,BB's Tex-Orleans,"bar,meal_takeaway,restaurant,food,point_of_interest,establishment","Local Tex-Orleans chain serving po' boys, gumbo, fried seafood & more in a casual setting.","515 Westheimer Rd, Houston, TX 77006, USA","{'lat': 29.7442214, 'lng': -95.3885207}",(713) 524-4499,http://bbstexorleans.com/,2,4.2,"This place is AWESOME!!! This is my husband and I third time visiting the franchise and the food and staff are impeccable at both the Eldridge location and this one. I came on my birthday and they truly helped make my night special. The vibe and energy of this location is incredible. Reminds me of home (Louisiana) I love this place and our waiter Zeke is the best. We can't wait to visit again, also they have drink specials for brunch.,It was 3AM and I was craving oysters. They were good!

Customer service was okay. I had to ask for a straw and for silverware.

There was a long wait between the time I ordered my food and the food actually coming out.

The cleanliness of the restaurant could be improved.,Honestly one of the best food experiences I can remember having - our server Sheila was incredibly helpful, sociable, and dedicated to her job, the food was AMAZING and astonishingly cheap, and the love for good food and experiences was evident in every aspect of the restaurant. Definitely would recommend!!,The staff was awesome! The food tasted delicious and I'm picky with Cajun food. Tried the boudin balls for the appetizer then gumbo & chicken and waffles for the entrée. Then for dessert tried Maw Maw's bread pudding, which was 😋!,I got El tejaneaux, which included shrimp empanadas and boudin flautas. The empanadas were tiny. There were dumpling sized. I didn't realize I was getting mini empanadas. The boudin flautas was good. The gravy on the macaroni and cheese tasted weird. It made the Mac n cheese inedible. Their grits were good. Gumbo was below average."
ChIJG1b0bTm_QIYRn6lMlh-_KK4,Subway,"meal_takeaway,restaurant,food,point_of_interest,establishment","Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.","1100 Louisiana Tunnel #86 Level A, Houston, TX 77002, USA","{'lat': 29.75808169999999, 'lng': -95.369017}",(713) 751-8821,https://restaurants.subway.com/united-states/tx/houston/1100-louisiana-tunnel?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=3751&utm_campaign=evergreen-2020&y_source=1_MTQ5MDM2MjktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,1,3.4,"garbage place, I bought a sandwich today, it was the first meal of the day and now I'm literally surviving, severe food poisoning, good thing I thought about inducing vomiting when I got home 3 hours after this, otherwise I would , probably already dead, just avoid this places as much as possible,Terrible staff.  I gave them a few chances.  Constantly chatting amongst themselves not paying attention to what you're saying.  Ordered whole wheat bread, got white, on a couple of occasions.  Last time, I unwrapped the sandwhich to find a bunch of hair...  I almost threw up.  Today I walked by to see the location completely empty, while all other spots had huge lines.  Replace the staff, or close down the location!,I've never had a bad experience at this location. The process is quick, especially during lunch hour. The seats to eat here are limited, but there are other places to sit near. So if you're looking for a good and quick subway, this is the place to go! Oh and it's always nice and clean.,This place fr bussin, i live subway i eat there every week. They food is funominal and im glad im able to eat subway all the time.,I’ve experienced horrible customer service. Walked into this location at 8:50 (store closes at 9:00) two female employees immediately gave me dirty looks. Annoyed that I stopped by late I guess? Food was already being put into the back when store closes at 9? Both female employees were being very rude. Never coming back to this location.

5/18/20 8:50pm"
ChIJSeI6ULK4QIYROlTfwVII3SY,Taco Bell,"meal_takeaway,restaurant,food,point_of_interest,establishment","Fast-food chain serving Mexican-inspired fare such as tacos, quesadillas & nachos.","2093 Taylor St, Houston, TX 77007, USA","{'lat': 29.7757328, 'lng': -95.3819256}",(832) 618-1406,https://locations.tacobell.com/tx/houston/2093-taylor-street.html?utm_source=yext&utm_campaign=googlelistings&utm_medium=referral&utm_term=027807&utm_content=website&y_source=1_MzkxNjg1Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,1,3.3,"Normally I have no issue with Tacobell at all. It may have been training new employees. Baja blast was all carbonated water with enough syrup to make it green. Ordered on line and good thing I checked my bag as stuff was missing. Got home and there was about a tablespoon of meat in 5 layer burrito and crunchwrap supreme. The bean burritos were about 1/3 smaller than usual and my encharitos had maybe a  ladel of sauce.They were out of mild sauce. I paid 28 dollars for what we got. The prices have gone up and the food amt down. Come on corporate.,paid 75 cents extra to sub chicken into my soft taco, and they put like a tablespoon of chicken on it. c'mon, are you kidding? this is just sad.,So, this is one of my bimonthly Taco Bell locations I frequent. I went in as normal to order from the counter. After waiting several minutes, I asked the lady behind the counter who was obviously ignoring me if I may order. She said I must order from the kiosk. I told her I don't want to order from the kiosk, I want to order at the counter. Mind you I'm the only guest in the restaurant, and I've had negative experiences in the past ordering from a kiosk. I asked her who told her customers must order from the kiosk and she said ""Mauricio"". She said again I need to order at the kiosk. I asked her if the cash register was out of order and she didn't like that and she said order from the kiosk, get out, or she is calling the police. Holly cow!! I told her to call the police and she dialed 911 on her cell phone. So I left the lobby and went through the drive through. Now the experience through the drive through was awesome. Completely different vibe. I just can't believe the lack of customer service inside. The manager who called 911 did say her boss, the franchisee (apparently Mauricio) was the one who told her to not serve guests at the counter, and to call the cops if customers were persistence on ordering at the counter.  If that's true, there are some issues. It shouldn't have escalated to this.

I did video record the majority of this interaction on my cell phone. I'm  contacting corporate in the morning. I will update.,Unfortunately, I have to give this Taco Bell negative review. I order three crispy tacos from the drive thru. When I got back to work to eat them I notice a weird strong smell coming from the taco. It was stale. It smelled and tasted so bad of stale! It was not fresh and the taco shells must of been kept for a long time and now are served to customer. It’s was so bad that I end up throwing my lunch food away. It’s awful to get food like this. Someone is not doing its job! No one should be served STALE FOOD!!!,The general manager of this store is so professional and offers the best customer service. She went above and beyond to assist us and that’s not something everyone does these days. It was truly refreshing and appreciated. Fast food isn’t expensive but we still want our food to be good. She made sure of it."
ChIJNSAhnWq_QIYRXJ32NTjrcwU,Gotham Pizza,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment","Basic strip-center outpost for New York-style, thin-crust pizzas, calzones & pastas.","2204 Louisiana St, Houston, TX 77002, USA","{'lat': 29.74945859999999, 'lng': -95.3752018}",(713) 659-2222,http://www.gothampizza.com/,2,4.2,"The atmosphere felt like a small New York subway shop but also very welcoming and family friendly. Staff took very good care of us. The pizza was amazing. I recommend the Margarita Pizza.,The menu is a bit overwhelming and confusing, so I walked over to the restaurant about 15 mins from downtown proper, and was greeted by a friendly server. I asked a couple questions about the menu for clarification, and settled on a build your own calzone. This thing was headed to me in less than 15 mins and I was on my way…as I started to walk out the door, the smell of garlic hit me and I opened the box to check my order and saw this piping hot delicious calzone. I walked back to my hotel and dove into this mammoth. over 5 lb calzone for right around $20. My three topping were overflowing, but the crust still had a good structure to hold everything together. As being from NY and this being a NY pizza joint, a good crust is always a mandatory foundation for a great pizza. If in the HTX area and looking for some good eats, check out Gotham Pizza!,We had ordered one medium size plate of chicken Caesar salad, it was enough for two people; grilled chicken was amazing in it.  One plate of mozzarella sticks with marinara for an appetizer and a 16"" Buffalo chicken, light buffalo sauce with more ranch sauce on top.  Over all the pizza, mozzarella sticks were very delicious, food presentation was good, and the service was great. The service was good and they were accommodating with how we wanted our pizza prepared. They have larger size pizzas available as well, it’s pretty cool so check their menu out. Service was quick and pleasant. Sitting area in the restaurant is not too pleasant but overall very good.,Gotham Pizza is a great local pizza place in Houston that is perfect for a late-night slice. My father and I recently traveled into town and were looking for a place to get pizza after a long day of exploring. We decided to give Gotham Pizza a try and we were not disappointed.

We called ahead and ordered a large pepperoni pizza, and it was ready for pickup 15 minutes later. The pizza was cooked perfectly, with a crispy crust and a generous amount of pepperoni. The sauce was flavorful and the cheese was melted and gooey. We were both very impressed with the pizza, and it was definitely the perfect late-night meal.

The service at Gotham Pizza was also excellent. The staff was friendly and accommodating, and they made sure that our pizza was ready and waiting for us when we arrived. We would definitely recommend Gotham Pizza to anyone looking for a great local pizza place in Houston.,First time visiting. Service was great. The waiter was attentive. We had one order of mozzarella sticks with marinara for an appetizer. They were good but warm not hot. We also shared a large chef salad and a 16"" pizza. We were undecided about what type of pizza to get; the waiter told us they could do half & half; so, we did. It was New York style pizza ... large, wide slices, and thin crust. Over all the pizza was good, food presentation was aesthetically pleasing, and the service was great."
ChIJeZQiqBm_QIYRIuEiwYAxJpg,Subway,"meal_takeaway,restaurant,food,point_of_interest,establishment","Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.","2003 Pease St, Houston, TX 77003, USA","{'lat': 29.746673, 'lng': -95.35990969999999}",(713) 227-7045,https://restaurants.subway.com/united-states/tx/houston/2003-pease-street?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=16973&utm_campaign=evergreen-2020&y_source=1_MTQ5MDg2ODEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,1,3.7,"I love the young Lady Monica very helpful very nice very calm and smile at you says hello I will be coming to subway all the time just to visit and get great food that is why some of these other Subway's I do not go because of how customers are being treated I be back tomorrow or Sunday have a blessed day Monica and keep up the good work,Service Was Great,little sticky floors,food was great,the lady was so sweet,food was great,Just bought a footlong...threw it up almost instantly....it tasted like some was sour. Never again😒

They contacted me to apologize. NO REFUND. BUT STILL HAVE FOOD POISONING. 👍🏾👍🏾👍🏾👍🏾,The lettuce was turning brown, they were out of mayo and the whole place was extremely sketchy. It doesn't look like the photos at all. Don't go. The sandwich also wasn't good,The lady who makes the sandwiches is friendly and generous. She doesn't weigh any of the ingredients so you won't go hungry with your purchase. Typical Subway food, nothing more or less in the flavor profile."
ChIJseT88EG_QIYR17vQWj7ya6E,Subway,"meal_takeaway,restaurant,food,point_of_interest,establishment","Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.","2314 Bagby St, Houston, TX 77006, USA","{'lat': 29.749607, 'lng': -95.3778761}",(713) 807-7977,https://restaurants.subway.com/united-states/tx/houston/2314-bagby?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=31464&utm_campaign=evergreen-2020&y_source=1_MTQ5MDc0NDUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,1,4.2,"I come here super often because I live nearby. I've only had 10/10 experiences - the ladies who work here are always so sweet and my orders are always 100% accurate. If I order ""less"" banana peppers, or ""more"" tomatoes, they make it just that way.

Love this location and will continue to go here!,I came here, because the Subway on Holman was horrible. This Subway on Bagby street is much better. The employees are attentive and they move fast. They even know what a veggie patty is. The restaurant is clean and the staff are friendly. Thank you for a better experience than the previous Subway I went to. I will return.
I posted a photo of their Veggie Patty Spinach wrap.,Always great service, and they really do the job right.,Easy..quick..convenient location to grab a bit to eat. Small location limited seating..can be a line at busy times. Recently updated dining area..always a friendly familiar staff.,This has been my favorite Subway location for over ten years. I pick up from here regularly. I have some mobility issues and they have always been willing to walk the food to the curb so that I don't have to drag my rollator out of the truck. Though I'm not sure that anyone here has English as their first language, I don't speak Spanish and have never had a problem with my order. Highly recommend."
ChIJKZxCZzq_QIYRMeSOIif_fNs,Salata,"meal_takeaway,restaurant,food,point_of_interest,establishment","Counter-serve chain offering made-to-order salads featuring signature dressings, plus wraps & soups.","711 Louisiana St R-22, Houston, TX 77002, USA","{'lat': 29.7603685, 'lng': -95.36576099999999}",(713) 255-0301,https://www.salata.com/?y_source=1_MTI2NTA5NjctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,2,3.3,"Ordered bowl of tortilla soup, baked pita chips, iced tea. Ordered online, and app said it would be ready immediately. Arrived 15 minutes after ordering, and it still was not ready. Soup was lukewarm and barely larger than a cup. Flavor was so so. Receipt taped to the outside of the drink cup hid the one that was stuffed inside the cup, which I didn’t realize until I had finished my drink. Won’t be doing this again.,Second time I have ordered and not get everything I requested on my salad. This makes me sad. No cranberries, bacon bits or spinach. I will have to go to Whole Foods and give them my first born child to get the salad I want. Come on Salata get it together please!,They charge $18 for a salad wrap with chicken and a small soup. the wraps have been getting smaller and smaller over recent weeks to where it’s an absolute joke. I’ll never return,they are the worst. i dont know why i keep trying at this location. first time, they got all 3 orders wrong, second time they didnt seal it or the driver opened it, 3rd and final time, i order with time and the driver was there but they turned him away and now cant get another driver back. i call to cancel because it will be way past my lunch time at work when i get it and lupita said she will do it once the manager gets back. really hoping they dont send it because this will be 2nd time i have to trash it. Update they did refund me and gave me a credit so I updated stars.,I have never eaten there, and I would not, I saw an employee in the bathroom, on Thursday the 15th before they opened, when she came out of the bathroom, she only got the tips of her fingers wet for 5 seconds, she dried her hands and with the same paper blew her nose, threw the paper and left ready to prepare salads without washing her hands, she never touched the soap"
ChIJ70-JyG6_QIYR7dQxVzxJKEQ,Piola Midtown,"meal_delivery,meal_takeaway,restaurant,point_of_interest,food,establishment","Italy-based pizzeria chain serving brick-oven pies, pasta & cocktails in hip, informal surroundings.","3201 Louisiana St Suite #103, Houston, TX 77006, USA","{'lat': 29.7427778, 'lng': -95.37972219999999}",(713) 524-8222,https://piolausa.com/locations-houston-midtown-tx/,2,4.5,"This pizza place is to die for. Great pizza with fresh ingredients. They will customize your pizza upon request. The pizza has that great crunch crust. Service was awesome as well. A fantastic place to get away with a date or your friends. Atmosphere allows for conversation and relaxation.,I just went out to eat a Piola and it’s was so delicious I really enjoyed the pepperoni pizza it was amazing I also enjoyed how spicy the pizza was.

The pineapple pizza was also very good it was fresh,thin and it didn’t have so much sauce which I also liked.

P.S Thanks Arturo our server for making us have such a great time at Piola.,My seat had mosquitos buzzing around that were biting my legs. I've been here a lot and this was the first time it's happened so maybe just a one off fluke. Food was delicious as always!,This place is so underrated. I’ve been here twice now and been very impressed after both visits. I’ve tried the meat lovers (picture included) and Pompeii pizzas and they’re both wonderful. Try the garlic knots too! Fast and friendly service is a guarantee here and they’re generous with portions for food and drinks ;) For parking, there’s a huge garage right next to this place that is free. Highly recommend!,Piola’s is a staple for Italian! The lasagna is a must. Also the Gnocchi Day they have every month is an INCREDIBLE deal. Excited to see this restaurant keep growing. Thanks Cristina for always taking care of us."
ChIJNV7gITu_QIYRMVo0OfSROEY,Domino's Pizza,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment",Delivery/carryout chain offering a wide range of pizzas & a variety of other dishes & sides.,"975 McKinney St, Houston, TX 77002, USA","{'lat': 29.7572505, 'lng': -95.36517300000001}",(713) 227-3030,https://www.dominos.com/en/?utm_source=google&utm_medium=loclist&utm_campaign=localmaps,1,3.1,"We always order from and we’re usually happy with them. Today the delivery girl went to the wrong hotel and when I spoke with her she hung up on me. She gave us our order and when we opened the box things how my pizza looked. I get they are on bikes byt we’ve never received a pizza like this. Beyond disappointed with them.,Love Domino's! We stayed at the Marriot and this place is within 2 blocks. Kids immediately rushed and ordered. Pizza is always right on, delicious to say the least. Customer service was great and order came out quickly. This place closes at 1am so always an option for late sleepers! Super recommended!!,Placed an order online just minutes before closing because the website didn’t update my address and sent first my order to a different store that was out of range. Cool. Placed this order. Driver calls to tell me he’s pulling up and wants me to come meet him downstairs because he doesn’t want to come up because he has a lot of deliveries. i declined as I was unable to. Minutes later, he shows up with the 20 oz Fanta in hand. No food in sight. A pizza, wings and brownies missing. He claimed that he gave my food to the wrong person. So what food did you call me to come down and get?🤔 I honestly think it was retaliation for him having to come into my building.,My first issue was standing at that window for 12 min before you walked over! You looked annoyed which is not my problem..clock out and go home.. simple life choices you know….when i say im adding crush pepper im aware of the charged which is why i asked…so you took my money walk away go put money in safe grab peppers come back no money in hands to give back..ok where my change at now you wasting my time even more …now you have to go back and get it and come back…the overall picking up my pizza was absolutely trash,The worker Eric is an awesome employee. He found my lost AirPods and manage to get them back to me. He deserves blessing his way!"
ChIJ1Qg1Gju_QIYRl06XkyOqPj8,Jimmy John's,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment","Counter-serve chain specializing in sub & club sandwiches, plus signature potato chips.","820 Main St, Houston, TX 77002, USA","{'lat': 29.7579956, 'lng': -95.3643646}",(713) 222-9995,https://locations.jimmyjohns.com/tx/houston/sandwiches-733.html?utm_source=google%20my%20business&utm_medium=organic&utm_campaign=website%20link,1,3.9,"For several years, I rode the MetroRail Red Line downtown from the Near Northside. I was usually in the Main Street Square area about lunch time. I made it a point to eat here.

Prices are very reasonable you can get a 6"" or 8"" deli sub sandwich for $5.50 and $6.95 respectively. They also deliver and do catering.

The food is very good. The service is very friendly and prompt.

They are open from 11 a.m. -  4 p.m. six days a week (closed on Sundays).,By far, the worst sandwich I have ever had.: the bread can’t be considered to fall within the category of breads. The roast beef tasted like plastic, and it took me hours to digest this brick. Avoid.,I've only gone to JJ a few times before. The staff was friendly and service was fast. I ordered a sandwich off the menu and got it in a few minutes. They didn't ask what I wanted on it and I didn't see a description of specifically how it was made on the menu, other then 'turkey'. I wasn't sure if I was supposed to ask or not. At other places they usually ask you what you want on it. It was fine but I would have liked more choices on how it was made. Taking this into consideration, I still prefer Jersey Mike's.,This should've been called anything but a sub..  It's not even 2 inches wide... I have had hotdogs this size... at this rate they are extremely over rated and over priced..,I work downtown and ordering online for delivery from Jimmy John’s is super easy.  I’ve been a customer years and I love my veggie sandwich with bacon!  Bob delivers my lunch with a smile, he’s the best!"
ChIJJZrUmEG_QIYR0XpXzoLJOFQ,Russo's New York Pizzeria & Italian Kitchen - Midtown,"meal_delivery,meal_takeaway,bar,restaurant,food,point_of_interest,establishment","Casual chain serving pizza along with soups, sandwiches & pastas.","306 Gray St, Houston, TX 77002, USA","{'lat': 29.7520368, 'lng': -95.37721069999999}",(713) 533-1140,https://www.nypizzeria.com/midtown-houston/,2,3.8,"Scrumptious, authentic Italian cuisine 😋 They brought our food to us while it was still hot and fresh. The staff kept checking in to see how we were doing and if we needed anything. Loved the open ceiling. Very friendly service!,My lunch pizza was pretty good, especially for the price. My daughter's cheese slice was nearly inedible due to taste and the amount of time it had been sitting out previously. The staff were very nice and accommodating. I will be back, but only for freshly made pizza.,The pizza here is as authentic as it gets, and the Italian dishes are mouthwatering. The staff is friendly, and the ambiance is cozy, making it a go-to spot for a satisfying Italian meal.,We ordered takeout. When we walked in the box was just sitting on top of the oven. We asked what type of cheesecake was it and the young lady said she didn’t know. We asked to see it and then she finally asked her colleague. Our dough was wet and soggy. We also asked for Parmesan and crushed red peppers for a 16 inch pizza. The lady handed us two. We asked for more she handed us to more in our hand. We will never order from here again and this was our first time.,1st time visiting Russo's New York Pizza with my family and it was absolutely delicious. My kids loved the pizza. The service was great. Ordered to go once and also ate at restaurant. Both visits were great even customer service over the phone was great. Very patient with my questions as a 1st timer. Thank you to the staff!"
ChIJg6bIbzy_QIYRl1m1Wy1rPkM,McCormick & Schmick's Seafood & Steaks,"restaurant,meal_takeaway,bar,food,point_of_interest,establishment",Upscale steak & seafood chain known for its clubby environs & happy hour.,"1201 Fannin St, Houston, TX 77002, USA","{'lat': 29.7546086, 'lng': -95.3651814}",(713) 658-8100,https://www.mccormickandschmicks.com/location/mccormick-schmicks-downtown-houston/,3,4.3,"Great dinning experience, private booths and excellent decor an enjoyable atmosphere to say the least, But the food is not up to par, steak was not cooked properly to our liking, lobster was tough to eat “chewy”, calamari was a very hard chew. If anything just come here to get desert and coffee and enjoy the evening night.,It's a nice spot. Service is on par with their prices. The food is good. They don't have many options if you're looking for GF or Dairy free, but that's my only menu complaint. It's a nice atmosphere at lunch. It does get busy, but it didn't seem to get too loud. If you're looking to celebrate, this would be a great option.,Looks good from the outside and inside but the food was horrible.  Had the fish my son had the shrimp.  Food tasted like it was cooked in the microwave.  Restaurant looks nice though,Great environment and great food. The pasta I got was super fresh and delicious. Service for my appetizer and main were extremely quick! However, my only complaint was that the dessert took a very long time to arrive due to a backlog of desserts in the kitchen. I definitely recommend this place and can’t wait to come back.,I came in for $2 fish tacos and their happy hour. It is undefeated. The hostess greeted me as soon as I walked in. Jennifer makes an incredible margarita. She is attentive and provides great customer service. 20/10 would recommend."
ChIJ9csIsTu_QIYR-9ZU51LzRHI,Salata,"restaurant,meal_takeaway,food,point_of_interest,establishment","Counter-serve chain offering made-to-order salads featuring signature dressings, plus wraps & soups.","919 Milam #T-925, Houston, TX 77002, USA","{'lat': 29.7580422, 'lng': -95.3658038}",(713) 739-9300,https://www.salata.com/?y_source=1_MTI2NTA5NjgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,1,3.9,"I hadn't been here in ~6 months because I always felt they're super stingy when it comes to portion sizes. This week I decided to go back and give it another try. I'm a vegetarian, and always request a veggie wrap. Since there's not going to be any meat in the wrap, I expect that they'll fill that space with additional vegetables (so I don't end up with an empty wrap). For the past two days, they've literally given me 5 kale leaves and 5 spinach leaves, and when I asked for more she added 2 more leaves (TWO!). I then asked for more (again) and she had to go ask the manager for permission?! I don't quite understand why they're so stingy especially since the salads/wraps are not cheap. If I'm going to spend $8 on a wrap filled with vegetables, I expect it to be filled well. I won't be coming back.,Usually I love this place but today was a new person preparing my salad and kept speaking on top of my actual salad.  You think people working in the food industry would be trained not to speak on top of a person’s food!  Totally grossed me out!!  She talking to someone in the back and kept talking on top of my whole salad!  Manager was there too and didn’t say anything!  They obviously don’t know this is how people get sick!!! Won't be back to this location!! Only gave one star cuz, I had to, to post this!,They salads here always fresh and made how ever you want so they are always great. Unless it is cold I like sitting out on the lawn here and enjoying what's going on in downtown. The only thing that I'm not sure about is $13 for salad n a drink. But either way I'll still eat here once a week because it's convenient and good.,horrrrrrrible experience every single time I go to this Salata. Today I literally walked out. I asked for a small spinach salad and since I cant have any of the beans and fruits I normally ask for more spinach the lady gave me 2 extra leafs. Then I asked for more and again have me 2 leafs. Asked the manager for more and looked at me weird not only have I had already this conversation before with this particular manager of me only getting spinach, chicken and cheese and yet they told me I should get a large salad instead if I wanted more spinach. WHY is this Ok? Salata this horrible service made you lose a daily customer today! Will never buy salata at this location again.

This doesnt even cover my coworkers grapes that they give her almost 2 grapes when she asks for it. And by 2 I mean 2 halfs of a single grape. Thats her story not mine!,Be careful on what they charged you. They charged me $10 for small chicken salad, I asked and the lady said price has been increased. i odered online the nxt day, only $9! They also removed the menu with price on the wall. It looks like the owner has been changed and it wasn't as great as before. They're not just becoming shady  on price, their food made me have stomach ache for couple times. Watch out this place!"
